station_id,date,element,value,mflag,qflag,sflag,obstime,unit
ASN00029004,01-01-1901,TMAX,348,,,a,,tenths of °C
ASN00029004,01-01-1901,TMIN,236,,,a,,tenths of °C
ASN00029004,01-01-1901,PRCP,79,,,a,,mm
ASN00029007,01-01-1901,PRCP,0,,,a,,mm
ASN00029012,01-01-1901,PRCP,13,,,a,,mm
ASN00029013,01-01-1901,PRCP,79,,,a,,mm
ASN00029017,01-01-1901,PRCP,0,,,a,,mm
ASN00029019,01-01-1901,PRCP,0,,,a,,mm
ASN00029034,01-01-1901,PRCP,0,,,a,,mm
ASN00029036,01-01-1901,PRCP,0,,,a,,mm
ASN00029037,01-01-1901,PRCP,0,,,a,,mm
ASN00029041,01-01-1901,PRCP,79,,,a,,mm
ASN00035157,01-01-1901,PRCP,0,,,a,,mm
ASN00035049,01-01-1901,PRCP,0,,,a,,mm
ASN00035051,01-01-1901,PRCP,0,,,a,,mm
ASN00035052,01-01-1901,PRCP,0,,,a,,mm
ASN00035054,01-01-1901,PRCP,0,,,a,,mm
ASN00035059,01-01-1901,PRCP,0,,,a,,mm
ASN00035065,01-01-1901,PRCP,0,,,a,,mm
ASN00035069,01-01-1901,PRCP,0,,,a,,mm
ASN00035070,01-01-1901,PRCP,0,,,a,,mm
ASN00035076,01-01-1901,PRCP,0,,,a,,mm
ASN00035077,01-01-1901,PRCP,0,,,a,,mm
ASN00035084,01-01-1901,PRCP,0,,,a,,mm
ASN00035087,01-01-1901,PRCP,0,,,a,,mm
ASN00035099,01-01-1901,PRCP,0,,,a,,mm
ASN00023705,01-01-1901,PRCP,0,,,a,,mm
ASN00023713,01-01-1901,PRCP,3,,,a,,mm
ASN00023714,01-01-1901,PRCP,0,,,a,,mm
ASN00023719,01-01-1901,PRCP,3,,,a,,mm
ASN00023721,01-01-1901,PRCP,0,,,a,,mm
ASN00023722,01-01-1901,PRCP,0,,,a,,mm
ASN00023724,01-01-1901,PRCP,0,,,a,,mm
ASN00023728,01-01-1901,PRCP,13,,,a,,mm
ASN00023730,01-01-1901,PRCP,18,,,a,,mm
ASN00023732,01-01-1901,PRCP,0,,,a,,mm
ASN00023733,01-01-1901,PRCP,5,,,a,,mm
ASN00023737,01-01-1901,PRCP,5,,,a,,mm
ASN00023739,01-01-1901,PRCP,0,,,a,,mm
ASN00023740,01-01-1901,PRCP,5,,,a,,mm
ASN00023741,01-01-1901,PRCP,0,,,a,,mm
ASN00023742,01-01-1901,PRCP,0,,,a,,mm
ASN00023744,01-01-1901,PRCP,0,,,a,,mm
ASN00023746,01-01-1901,PRCP,3,,,a,,mm
ASN00023748,01-01-1901,PRCP,0,,,a,,mm
ASN00023751,01-01-1901,PRCP,0,,,a,,mm
ASN00023753,01-01-1901,PRCP,0,,,a,,mm
ASN00023754,01-01-1901,PRCP,0,,,a,,mm
ASN00023760,01-01-1901,PRCP,0,,,a,,mm
ASN00034072,01-01-1901,PRCP,0,,,a,,mm
ASN00034081,01-01-1901,PRCP,0,,,a,,mm
ASN00034085,01-01-1901,PRCP,0,,,a,,mm
ASN00035000,01-01-1901,PRCP,0,,,a,,mm
ASN00035001,01-01-1901,PRCP,0,,,a,,mm
ASN00035002,01-01-1901,PRCP,0,,,a,,mm
ASN00035005,01-01-1901,PRCP,0,,,a,,mm
ASN00035007,01-01-1901,PRCP,0,,,a,,mm
ASN00035009,01-01-1901,PRCP,0,,,a,,mm
ASN00035013,01-01-1901,PRCP,0,,,a,,mm
ASN00035016,01-01-1901,PRCP,0,,,a,,mm
ASN00035019,01-01-1901,PRCP,0,,,a,,mm
ASN00035021,01-01-1901,PRCP,0,,,a,,mm
ASN00035025,01-01-1901,PRCP,0,,,a,,mm
ASN00035026,01-01-1901,PRCP,0,,,a,,mm
ASN00035027,01-01-1901,TMAX,372,,,a,,tenths of °C
ASN00035027,01-01-1901,TMIN,210,,,a,,tenths of °C
ASN00035027,01-01-1901,PRCP,0,,,a,,mm
ASN00035030,01-01-1901,PRCP,0,,,a,,mm
ASN00035032,01-01-1901,PRCP,0,,,a,,mm
ASN00035035,01-01-1901,PRCP,0,,,a,,mm
ASN00035190,01-01-1901,PRCP,0,,,a,,mm
ASN00035226,01-01-1901,PRCP,0,,,a,,mm
ASN00035245,01-01-1901,PRCP,0,,,a,,mm
ASN00035256,01-01-1901,PRCP,0,,,a,,mm
ASN00035257,01-01-1901,PRCP,0,,,a,,mm
ASN00036000,01-01-1901,PRCP,0,,,a,,mm
ASN00036004,01-01-1901,PRCP,0,,,a,,mm
ASN00036007,01-01-1901,PRCP,0,,,a,,mm
ASN00036008,01-01-1901,PRCP,0,,,a,,mm
ASN00036012,01-01-1901,PRCP,0,,,a,,mm
ASN00036018,01-01-1901,PRCP,0,,,a,,mm
ASN00036021,01-01-1901,PRCP,0,,,a,,mm
ASN00036024,01-01-1901,PRCP,0,,,a,,mm
ASN00036025,01-01-1901,PRCP,23,,,a,,mm
ASN00036026,01-01-1901,PRCP,20,,,a,,mm
ASN00036029,01-01-1901,PRCP,0,,,a,,mm
ASN00036030,01-01-1901,TMAX,403,,,a,,tenths of °C
ASN00036030,01-01-1901,TMIN,235,,,a,,tenths of °C
ASN00036030,01-01-1901,PRCP,0,,,a,,mm
ASN00036032,01-01-1901,PRCP,0,,,a,,mm
ASN00036033,01-01-1901,PRCP,0,,,a,,mm
ASN00036037,01-01-1901,PRCP,0,,,a,,mm
ASN00036042,01-01-1901,PRCP,0,,,a,,mm
ASN00036045,01-01-1901,PRCP,0,,,a,,mm
ASN00036048,01-01-1901,PRCP,0,,,a,,mm
ASN00036051,01-01-1901,PRCP,0,,,a,,mm
ASN00036056,01-01-1901,PRCP,0,,,a,,mm
ASN00036058,01-01-1901,PRCP,0,,,a,,mm
ASN00036059,01-01-1901,PRCP,0,,,a,,mm
ASN00036061,01-01-1901,PRCP,0,,,a,,mm
ASN00036062,01-01-1901,PRCP,0,,,a,,mm
ASN00036065,01-01-1901,PRCP,0,,,a,,mm
ASN00036066,01-01-1901,PRCP,0,,,a,,mm
ASN00036070,01-01-1901,PRCP,0,,,a,,mm
ASN00036085,01-01-1901,PRCP,0,,,a,,mm
ASN00036099,01-01-1901,PRCP,0,,,a,,mm
ASN00036113,01-01-1901,PRCP,0,,,a,,mm
ASN00036115,01-01-1901,PRCP,0,,,a,,mm
ASN00036137,01-01-1901,PRCP,0,,,a,,mm
ASN00036143,01-01-1901,PRCP,10,,,a,,mm
ASN00036144,01-01-1901,PRCP,0,,,a,,mm
ASN00036151,01-01-1901,PRCP,0,,,a,,mm
ASN00036152,01-01-1901,PRCP,0,,,a,,mm
ASN00034000,01-01-1901,PRCP,0,,,a,,mm
ASN00034002,01-01-1901,TMAX,364,,,a,,tenths of °C
ASN00034002,01-01-1901,TMIN,217,,,a,,tenths of °C
ASN00034002,01-01-1901,PRCP,0,,,a,,mm
ASN00034007,01-01-1901,PRCP,0,,,a,,mm
ASN00034009,01-01-1901,PRCP,0,,,a,,mm
ASN00034014,01-01-1901,PRCP,0,,,a,,mm
ASN00034057,01-01-1901,PRCP,0,,,a,,mm
ASN00034063,01-01-1901,PRCP,0,,,a,,mm
ASN00029129,01-01-1901,PRCP,0,,,a,,mm
ASN00029139,01-01-1901,PRCP,582,,,a,,mm
ASN00030001,01-01-1901,PRCP,0,,,a,,mm
ASN00030013,01-01-1901,PRCP,0,,,a,,mm
ASN00030018,01-01-1901,TMAX,344,,,a,,tenths of °C
ASN00030018,01-01-1901,TMIN,222,,,a,,tenths of °C
ASN00030018,01-01-1901,PRCP,8,,,a,,mm
ASN00030020,01-01-1901,PRCP,0,,,a,,mm
ASN00030021,01-01-1901,PRCP,0,,,a,,mm
ASN00030023,01-01-1901,PRCP,0,,,a,,mm
ASN00030024,01-01-1901,PRCP,0,,,a,,mm
ASN00030029,01-01-1901,PRCP,0,,,a,,mm
ASN00030030,01-01-1901,PRCP,0,,,a,,mm
ASN00030032,01-01-1901,PRCP,0,,,a,,mm
ASN00030033,01-01-1901,PRCP,8,,,a,,mm
ASN00030039,01-01-1901,PRCP,0,,,a,,mm
ASN00030040,01-01-1901,PRCP,0,,,a,,mm
ASN00030041,01-01-1901,PRCP,0,,,a,,mm
ASN00030045,01-01-1901,TMAX,392,,,a,,tenths of °C
ASN00030045,01-01-1901,TMIN,273,,,a,,tenths of °C
ASN00030049,01-01-1901,PRCP,0,,,a,,mm
ASN00030051,01-01-1901,PRCP,0,,,a,,mm
ASN00030064,01-01-1901,PRCP,0,,,a,,mm
ASN00030069,01-01-1901,PRCP,0,,,a,,mm
ASN00030087,01-01-1901,PRCP,0,,,a,,mm
ASN00030126,01-01-1901,PRCP,5,,,a,,mm
ASN00030133,01-01-1901,PRCP,0,,,a,,mm
ASN00030137,01-01-1901,PRCP,0,,,a,,mm
ASN00031010,01-01-1901,TMAX,285,,,a,,tenths of °C
ASN00031010,01-01-1901,TMIN,233,,,a,,tenths of °C
ASN00031010,01-01-1901,PRCP,0,,,a,,mm
ASN00031016,01-01-1901,PRCP,3,,,a,,mm
ASN00031028,01-01-1901,PRCP,0,,,a,,mm
ASN00031029,01-01-1901,PRCP,0,,,a,,mm
ASN00031032,01-01-1901,PRCP,79,,,a,,mm
ASN00031036,01-01-1901,PRCP,0,,,a,,mm
ASN00031037,01-01-1901,PRCP,0,,,a,,mm
ASN00031039,01-01-1901,PRCP,0,,,a,,mm
ASN00031052,01-01-1901,PRCP,0,,,a,,mm
ASN00031064,01-01-1901,PRCP,150,,,a,,mm
ASN00031091,01-01-1901,PRCP,36,,,a,,mm
ASN00031093,01-01-1901,PRCP,127,,,a,,mm
ASN00031094,01-01-1901,PRCP,0,,,a,,mm
ASN00031095,01-01-1901,PRCP,0,,,a,,mm
ASN00032004,01-01-1901,PRCP,0,,,a,,mm
ASN00032008,01-01-1901,PRCP,13,,,a,,mm
ASN00032021,01-01-1901,PRCP,3,,,a,,mm
ASN00032023,01-01-1901,PRCP,0,,,a,,mm
ASN00032024,01-01-1901,PRCP,0,,,a,,mm
ASN00032025,01-01-1901,PRCP,0,,,a,,mm
ASN00032031,01-01-1901,PRCP,0,,,a,,mm
ASN00032032,01-01-1901,PRCP,0,,,a,,mm
ASN00032034,01-01-1901,PRCP,25,,,a,,mm
ASN00032045,01-01-1901,PRCP,0,,,a,,mm
ASN00032047,01-01-1901,PRCP,0,,,a,,mm
ASN00032129,01-01-1901,PRCP,0,,,a,,mm
ASN00033001,01-01-1901,TMAX,313,,,a,,tenths of °C
ASN00033001,01-01-1901,TMIN,217,,,a,,tenths of °C
ASN00033001,01-01-1901,PRCP,0,,,a,,mm
ASN00033005,01-01-1901,PRCP,0,,,a,,mm
ASN00033007,01-01-1901,PRCP,0,,,a,,mm
ASN00033012,01-01-1901,PRCP,0,,,a,,mm
ASN00033019,01-01-1901,PRCP,0,,,a,,mm
ASN00033021,01-01-1901,PRCP,0,,,a,,mm
ASN00033029,01-01-1901,PRCP,0,,,a,,mm
ASN00033033,01-01-1901,PRCP,0,,,a,,mm
ASN00033046,01-01-1901,TMAX,300,,,a,,tenths of °C
ASN00033046,01-01-1901,TMIN,200,,,a,,tenths of °C
ASN00033046,01-01-1901,PRCP,0,,,a,,mm
ASN00033050,01-01-1901,PRCP,0,,,a,,mm
ASN00033051,01-01-1901,PRCP,0,,,a,,mm
ASN00033052,01-01-1901,PRCP,0,,,a,,mm
ASN00033054,01-01-1901,PRCP,0,,,a,,mm
ASN00033063,01-01-1901,PRCP,0,,,a,,mm
ASN00033065,01-01-1901,PRCP,0,,,a,,mm
ASN00033072,01-01-1901,PRCP,0,,,a,,mm
ASN00033073,01-01-1901,PRCP,0,,,a,,mm
ASN00033074,01-01-1901,PRCP,0,,,a,,mm
ASN00033076,01-01-1901,PRCP,0,,,a,,mm
ASN00033077,01-01-1901,PRCP,0,,,a,,mm
ASN00033092,01-01-1901,PRCP,0,,,a,,mm
ASN00033104,01-01-1901,PRCP,0,,,a,,mm
ASN00033107,01-01-1901,PRCP,0,,,a,,mm
ASN00033112,01-01-1901,PRCP,0,,,a,,mm
ASN00033117,01-01-1901,PRCP,0,,,a,,mm
ASN00033118,01-01-1901,PRCP,0,,,a,,mm
ASN00033121,01-01-1901,PRCP,0,,,a,,mm
ASN00033122,01-01-1901,PRCP,0,,,a,,mm
ASN00033123,01-01-1901,PRCP,0,,,a,,mm
ASN00033125,01-01-1901,PRCP,0,,,a,,mm
ASN00033126,01-01-1901,PRCP,0,,,a,,mm
ASN00033185,01-01-1901,PRCP,0,,,a,,mm
ASN00033201,01-01-1901,PRCP,0,,,a,,mm
ASN00033211,01-01-1901,PRCP,0,,,a,,mm
ASN00033218,01-01-1901,PRCP,0,,,a,,mm
ASN00037105,01-01-1901,PRCP,0,,,a,,mm
ASN00038002,01-01-1901,PRCP,0,,,a,,mm
ASN00038003,01-01-1901,TMAX,388,,,a,,tenths of °C
ASN00038003,01-01-1901,TMIN,276,,,a,,tenths of °C
ASN00038003,01-01-1901,PRCP,0,,,a,,mm
ASN00038006,01-01-1901,PRCP,0,,,a,,mm
ASN00038007,01-01-1901,PRCP,0,,,a,,mm
ASN00038008,01-01-1901,PRCP,0,,,a,,mm
ASN00038010,01-01-1901,PRCP,0,,,a,,mm
ASN00038012,01-01-1901,PRCP,0,,,a,,mm
ASN00038013,01-01-1901,PRCP,0,,,a,,mm
ASN00038015,01-01-1901,PRCP,0,,,a,,mm
ASN00024004,01-01-1901,PRCP,0,,,a,,mm
ASN00024006,01-01-1901,PRCP,0,,,a,,mm
ASN00024008,01-01-1901,PRCP,0,,,a,,mm
ASN00024010,01-01-1901,PRCP,0,,,a,,mm
ASN00024012,01-01-1901,PRCP,0,,,a,,mm
ASN00024013,01-01-1901,PRCP,0,,,a,,mm
ASN00024015,01-01-1901,PRCP,0,,,a,,mm
ASN00024016,01-01-1901,PRCP,0,,,a,,mm
ASN00024018,01-01-1901,PRCP,0,,,a,,mm
ASN00024022,01-01-1901,PRCP,0,,,a,,mm
ASN00024026,01-01-1901,PRCP,0,,,a,,mm
ASN00024043,01-01-1901,PRCP,0,,,a,,mm
ASN00024501,01-01-1901,PRCP,0,,,a,,mm
ASN00024504,01-01-1901,PRCP,0,,,a,,mm
ASN00024511,01-01-1901,PRCP,0,,,a,,mm
ASN00024513,01-01-1901,PRCP,0,,,a,,mm
ASN00024515,01-01-1901,PRCP,0,,,a,,mm
ASN00024516,01-01-1901,PRCP,0,,,a,,mm
ASN00024517,01-01-1901,PRCP,0,,,a,,mm
ASN00024518,01-01-1901,PRCP,8,,,a,,mm
ASN00024520,01-01-1901,PRCP,0,,,a,,mm
ASN00024521,01-01-1901,PRCP,0,,,a,,mm
ASN00024523,01-01-1901,PRCP,0,,,a,,mm
ASN00024528,01-01-1901,PRCP,0,,,a,,mm
ASN00024530,01-01-1901,PRCP,0,,,a,,mm
ASN00024531,01-01-1901,PRCP,0,,,a,,mm
ASN00024533,01-01-1901,PRCP,8,,,a,,mm
ASN00024534,01-01-1901,PRCP,0,,,a,,mm
ASN00024535,01-01-1901,PRCP,0,,,a,,mm
ASN00024538,01-01-1901,PRCP,8,,,a,,mm
ASN00024540,01-01-1901,PRCP,0,,,a,,mm
ASN00024541,01-01-1901,PRCP,0,,,a,,mm
ASN00024546,01-01-1901,PRCP,0,,,a,,mm
ASN00024548,01-01-1901,PRCP,0,,,a,,mm
ASN00024573,01-01-1901,PRCP,0,,,a,,mm
ASN00025502,01-01-1901,PRCP,0,,,a,,mm
ASN00025509,01-01-1901,PRCP,25,,,a,,mm
ASN00025510,01-01-1901,PRCP,0,,,a,,mm
ASN00037001,01-01-1901,PRCP,0,,,a,,mm
ASN00037005,01-01-1901,PRCP,8,,,a,,mm
ASN00037010,01-01-1901,PRCP,163,,,a,,mm
ASN00037011,01-01-1901,PRCP,0,,,a,,mm
ASN00037015,01-01-1901,PRCP,0,,,a,,mm
ASN00037024,01-01-1901,PRCP,99,,,a,,mm
ASN00037027,01-01-1901,PRCP,0,,,a,,mm
ASN00037031,01-01-1901,PRCP,0,,,a,,mm
ASN00037043,01-01-1901,PRCP,178,,,a,,mm
ASN00037048,01-01-1901,PRCP,0,,,a,,mm
ASN00037051,01-01-1901,PRCP,0,,,a,,mm
ASN00037055,01-01-1901,PRCP,33,,,a,,mm
ASN00037064,01-01-1901,PRCP,0,,,a,,mm
ASN00040148,01-01-1901,PRCP,0,,,a,,mm
ASN00040150,01-01-1901,PRCP,0,,,a,,mm
ASN00040151,01-01-1901,PRCP,0,,,a,,mm
ASN00040153,01-01-1901,PRCP,0,,,a,,mm
ASN00040157,01-01-1901,PRCP,0,,,a,,mm
ASN00040158,01-01-1901,PRCP,0,,,a,,mm
ASN00040160,01-01-1901,PRCP,0,,,a,,mm
ASN00040166,01-01-1901,PRCP,0,,,a,,mm
ASN00040168,01-01-1901,PRCP,0,,,a,,mm
ASN00040171,01-01-1901,PRCP,0,,,a,,mm
ASN00040172,01-01-1901,PRCP,0,,,a,,mm
ASN00040179,01-01-1901,PRCP,0,,,a,,mm
ASN00040180,01-01-1901,PRCP,0,,,a,,mm
ASN00040184,01-01-1901,PRCP,0,,,a,,mm
ASN00040190,01-01-1901,PRCP,0,,,a,,mm
ASN00040196,01-01-1901,PRCP,0,,,a,,mm
ASN00040203,01-01-1901,PRCP,0,,,a,,mm
ASN00040210,01-01-1901,PRCP,0,,,a,,mm
ASN00039022,01-01-1901,PRCP,0,,,a,,mm
ASN00039023,01-01-1901,PRCP,0,,,a,,mm
ASN00039025,01-01-1901,PRCP,0,,,a,,mm
ASN00039033,01-01-1901,PRCP,0,,,a,,mm
ASN00039036,01-01-1901,PRCP,0,,,a,,mm
ASN00039038,01-01-1901,PRCP,0,,,a,,mm
ASN00039039,01-01-1901,TMAX,376,,,a,,tenths of °C
ASN00039039,01-01-1901,TMIN,172,,,a,,tenths of °C
ASN00039040,01-01-1901,PRCP,0,,,a,,mm
ASN00039041,01-01-1901,PRCP,0,,,a,,mm
ASN00039046,01-01-1901,PRCP,0,,,a,,mm
ASN00039049,01-01-1901,PRCP,0,,,a,,mm
ASN00039051,01-01-1901,PRCP,0,,,a,,mm
ASN00039053,01-01-1901,PRCP,0,,,a,,mm
ASN00039055,01-01-1901,PRCP,0,,,a,,mm
ASN00039063,01-01-1901,PRCP,0,,,a,,mm
ASN00039065,01-01-1901,PRCP,0,,,a,,mm
ASN00039069,01-01-1901,PRCP,0,,,a,,mm
ASN00039070,01-01-1901,PRCP,0,,,a,,mm
ASN00039078,01-01-1901,PRCP,0,,,a,,mm
ASN00039079,01-01-1901,PRCP,0,,,a,,mm
ASN00039082,01-01-1901,PRCP,0,,,a,,mm
ASN00038022,01-01-1901,PRCP,0,,,a,,mm
ASN00038023,01-01-1901,PRCP,0,,,a,,mm
ASN00038024,01-01-1901,PRCP,0,,,a,,mm
ASN00038027,01-01-1901,PRCP,0,,,a,,mm
ASN00038028,01-01-1901,PRCP,0,,,a,,mm
ASN00038029,01-01-1901,PRCP,0,,,a,,mm
ASN00039003,01-01-1901,PRCP,0,,,a,,mm
ASN00039015,01-01-1901,TMAX,302,,,a,,tenths of °C
ASN00039015,01-01-1901,TMIN,197,,,a,,tenths of °C
ASN00039015,01-01-1901,PRCP,0,,,a,,mm
ASN00039017,01-01-1901,PRCP,0,,,a,,mm
ASN00039018,01-01-1901,PRCP,0,,,a,,mm
ASN00052023,01-01-1901,PRCP,193,,,a,,mm
ASN00052026,01-01-1901,TMAX,431,,,a,,tenths of °C
ASN00052026,01-01-1901,TMIN,258,,,a,,tenths of °C
ASN00052026,01-01-1901,PRCP,0,,,a,,mm
ASN00052027,01-01-1901,PRCP,10,,,a,,mm
ASN00052028,01-01-1901,PRCP,51,,,a,,mm
ASN00052033,01-01-1901,PRCP,0,,,a,,mm
ASN00052037,01-01-1901,PRCP,0,,,a,,mm
ASN00052038,01-01-1901,PRCP,38,,,a,,mm
ASN00052042,01-01-1901,PRCP,58,,,a,,mm
ASN00052043,01-01-1901,PRCP,102,,,a,,mm
ASN00052044,01-01-1901,PRCP,0,,,a,,mm
ASN00052047,01-01-1901,PRCP,13,,,a,,mm
ASN00052049,01-01-1901,PRCP,127,,,a,,mm
ASN00052050,01-01-1901,PRCP,25,,,a,,mm
ASN00052052,01-01-1901,PRCP,0,,,a,,mm
ASN00052053,01-01-1901,PRCP,81,,,a,,mm
ASN00052054,01-01-1901,PRCP,0,,,a,,mm
ASN00052055,01-01-1901,PRCP,5,,,a,,mm
ASN00052076,01-01-1901,PRCP,0,,,a,,mm
ASN00053001,01-01-1901,PRCP,0,,,a,,mm
ASN00053004,01-01-1901,PRCP,8,,,a,,mm
ASN00053005,01-01-1901,PRCP,0,,,a,,mm
ASN00053078,01-01-1901,PRCP,10,,,a,,mm
ASN00053092,01-01-1901,PRCP,0,,,a,,mm
ASN00053093,01-01-1901,PRCP,41,,,a,,mm
ASN00053104,01-01-1901,PRCP,0,,,a,,mm
ASN00054003,01-01-1901,PRCP,0,,,a,,mm
ASN00054004,01-01-1901,PRCP,147,,,a,,mm
ASN00054007,01-01-1901,PRCP,0,,,a,,mm
ASN00054011,01-01-1901,PRCP,188,,,a,,mm
ASN00054014,01-01-1901,PRCP,109,,,a,,mm
ASN00054017,01-01-1901,PRCP,64,,,a,,mm
ASN00054020,01-01-1901,PRCP,36,,,a,,mm
ASN00054021,01-01-1901,PRCP,56,,,a,,mm
ASN00054026,01-01-1901,PRCP,178,,,a,,mm
ASN00054029,01-01-1901,PRCP,99,,,a,,mm
ASN00039084,01-01-1901,PRCP,0,,,a,,mm
ASN00039085,01-01-1901,PRCP,0,,,a,,mm
ASN00039086,01-01-1901,PRCP,0,,,a,,mm
ASN00039115,01-01-1901,PRCP,0,,,a,,mm
ASN00039131,01-01-1901,PRCP,0,,,a,,mm
ASN00039134,01-01-1901,PRCP,0,,,a,,mm
ASN00039139,01-01-1901,PRCP,0,,,a,,mm
ASN00041421,01-01-1901,PRCP,0,,,a,,mm
ASN00041422,01-01-1901,PRCP,8,,,a,,mm
ASN00041431,01-01-1901,PRCP,0,,,a,,mm
ASN00054033,01-01-1901,PRCP,38,,,a,,mm
ASN00054035,01-01-1901,PRCP,0,,,a,,mm
ASN00054039,01-01-1901,PRCP,76,,,a,,mm
ASN00054085,01-01-1901,PRCP,0,,,a,,mm
ASN00054086,01-01-1901,PRCP,0,,,a,,mm
ASN00054088,01-01-1901,PRCP,15,,,a,,mm
ASN00054089,01-01-1901,PRCP,0,,,a,,mm
ASN00054092,01-01-1901,PRCP,0,,,a,,mm
ASN00054094,01-01-1901,PRCP,25,,,a,,mm
ASN00054095,01-01-1901,PRCP,0,,,a,,mm
ASN00054098,01-01-1901,PRCP,0,,,a,,mm
ASN00039183,01-01-1901,PRCP,0,,,a,,mm
ASN00039186,01-01-1901,PRCP,0,,,a,,mm
ASN00040421,01-01-1901,PRCP,0,,,a,,mm
ASN00039230,01-01-1901,PRCP,0,,,a,,mm
ASN00054101,01-01-1901,PRCP,97,,,a,,mm
ASN00054120,01-01-1901,PRCP,130,,,a,,mm
ASN00054158,01-01-1901,PRCP,419,,,a,,mm
ASN00055002,01-01-1901,PRCP,0,,,a,,mm
ASN00055004,01-01-1901,PRCP,0,,,a,,mm
ASN00055006,01-01-1901,PRCP,43,,,a,,mm
ASN00055007,01-01-1901,PRCP,107,,,a,,mm
ASN00055008,01-01-1901,PRCP,5,,,a,,mm
ASN00055010,01-01-1901,PRCP,89,,,a,,mm
ASN00055013,01-01-1901,PRCP,53,,,a,,mm
ASN00055015,01-01-1901,PRCP,0,,,a,,mm
AJ000037850,01-01-1901,PRCP,0,,,I,,mm
ASN00040014,01-01-1901,PRCP,0,,,a,,mm
ASN00040016,01-01-1901,PRCP,0,,,a,,mm
ASN00040020,01-01-1901,PRCP,0,,,a,,mm
ASN00040021,01-01-1901,PRCP,0,,,a,,mm
ASN00040024,01-01-1901,PRCP,0,,,a,,mm
ASN00040025,01-01-1901,PRCP,0,,,a,,mm
ASN00040031,01-01-1901,PRCP,0,,,a,,mm
ASN00040035,01-01-1901,PRCP,0,,,a,,mm
ASN00040037,01-01-1901,PRCP,0,,,a,,mm
ASN00040038,01-01-1901,PRCP,0,,,a,,mm
ASN00040040,01-01-1901,PRCP,0,,,a,,mm
ASN00040043,01-01-1901,PRCP,0,,,a,,mm
ASN00040047,01-01-1901,PRCP,0,,,a,,mm
ASN00040059,01-01-1901,PRCP,0,,,a,,mm
ASN00040060,01-01-1901,PRCP,0,,,a,,mm
ASN00040062,01-01-1901,PRCP,0,,,a,,mm
ASN00040066,01-01-1901,PRCP,0,,,a,,mm
ASN00040068,01-01-1901,PRCP,0,,,a,,mm
ASN00040070,01-01-1901,PRCP,0,,,a,,mm
ASN00040074,01-01-1901,PRCP,0,,,a,,mm
ASN00040075,01-01-1901,PRCP,0,,,a,,mm
ASN00040077,01-01-1901,PRCP,0,,,a,,mm
ASN00040078,01-01-1901,PRCP,0,,,a,,mm
ASN00040079,01-01-1901,PRCP,0,,,a,,mm
ASN00040082,01-01-1901,PRCP,0,,,a,,mm
ASN00040083,01-01-1901,PRCP,0,,,a,,mm
ASN00040091,01-01-1901,PRCP,0,,,a,,mm
ASN00040092,01-01-1901,PRCP,0,,,a,,mm
ASN00040093,01-01-1901,PRCP,0,,,a,,mm
ASN00040094,01-01-1901,PRCP,0,,,a,,mm
ASN00040096,01-01-1901,PRCP,0,,,a,,mm
ASN00040098,01-01-1901,PRCP,0,,,a,,mm
ASN00040101,01-01-1901,PRCP,0,,,a,,mm
ASN00040104,01-01-1901,PRCP,41,,,a,,mm
ASN00040110,01-01-1901,PRCP,0,,,a,,mm
ASN00040111,01-01-1901,PRCP,0,,,a,,mm
ASN00040114,01-01-1901,PRCP,0,,,a,,mm
ASN00040117,01-01-1901,PRCP,0,,,a,,mm
ASN00040120,01-01-1901,PRCP,0,,,a,,mm
ASN00040124,01-01-1901,PRCP,0,,,a,,mm
ASN00040126,01-01-1901,PRCP,0,,,a,,mm
ASN00040136,01-01-1901,PRCP,0,,,a,,mm
ASN00040140,01-01-1901,PRCP,0,,,a,,mm
ASN00040142,01-01-1901,PRCP,0,,,a,,mm
AJ000037985,01-01-1901,PRCP,23,,,I,,mm
AM000037686,01-01-1901,TMIN,-50,,,r,,tenths of °C
AM000037686,01-01-1901,PRCP,5,,,r,,mm
AM000037686,01-01-1901,TAVG,-15,,,r,,varies
AM000037789,01-01-1901,TMIN,-21,,,r,,tenths of °C
AM000037789,01-01-1901,PRCP,0,,,r,,mm
AM000037789,01-01-1901,TAVG,25,,,r,,varies
AM000037801,01-01-1901,PRCP,0,,,E,,mm
ASN00001005,01-01-1901,PRCP,8,,,a,,mm
ASN00055017,01-01-1901,PRCP,0,,,a,,mm
ASN00055018,01-01-1901,PRCP,48,,,a,,mm
ASN00055019,01-01-1901,PRCP,546,,,a,,mm
ASN00055020,01-01-1901,PRCP,0,,,a,,mm
ASN00055021,01-01-1901,PRCP,0,,,a,,mm
ASN00055023,01-01-1901,TMAX,400,,,a,,tenths of °C
ASN00055023,01-01-1901,TMIN,239,,,a,,tenths of °C
ASN00055023,01-01-1901,PRCP,0,,,a,,mm
ASN00055028,01-01-1901,PRCP,56,,,a,,mm
ASN00055031,01-01-1901,PRCP,18,,,a,,mm
ASN00055034,01-01-1901,PRCP,30,,,a,,mm
ASN00055035,01-01-1901,PRCP,51,,,a,,mm
ASN00055037,01-01-1901,PRCP,0,,,a,,mm
ASN00055038,01-01-1901,PRCP,0,,,a,,mm
ASN00055040,01-01-1901,PRCP,30,,,a,,mm
ASN00055044,01-01-1901,PRCP,0,,,a,,mm
ASN00055048,01-01-1901,PRCP,13,,,a,,mm
ASN00055049,01-01-1901,PRCP,66,,,a,,mm
